CMSSAI-1275,3.91666666667
CMSSAI-1272,3.91666666667
CMSSAI-1273,3.91666666667
CMSSAI-1267,7.75
CMSSAI-1266,7.79166666667
CMSSAI-1269,25.9166666667
CMSSAI-1268,3.875
CMSSAI-1271,3.875
CMSSAI-1250,40.9583333333
CMSSAI-1286,2.04166666667
CMSSAI-1234,13.1666666667
CMSSAI-1071,11.0833333333
CMSSAI-1072,11.0833333333
CMSSAI-1154,5.95833333333
CMSSAI-1205,1.0
CMSAPI-336,8.125
CMSAPI-334,13.875
CMSSAI-1159,17.875
CMSSAI-1264,0.166666666667
