CMSAPI-351,1.08333333333
CMSSAI-1163,15.0833333333
CMSSAI-1236,15.0833333333
CMSSAI-1251,21.0833333333
CMSSAI-1279,1.125
CMSAP-1258,1.0
CMSAPI-320,2.20833333333
CMSAPI-345,0.958333333333
