CMSSAI-1144,4.95833333333
CMSWTA-410,0.916666666667
CMSAPI-295,0.791666666667
CMSAPI-278,0.916666666667
CMSSAI-1151,0.208333333333
CMSAPI-281,0.75
CMSSAI-1134,0.875
CMSSAI-1083,7.875
CMSSAI-1110,16.0
